Year,Month,Carrier_ID,Carrier_Name,Airport (3 letter Code),Airport Name,Latitude,Longitude,Total Flights Arrival,Total Arrivals  >15 Delay (Minutes),Total Delays Due to Carrier Reasons,Total Delays Due to Weather,Total Delays Due to National Aviation Systems,Total Delays Due to security Breach,Total Delays Due to Late Aircraft,Total Cancelled Flights,Total Diverted Flights,Delay Due to Late Arrival (Minutes),Delays Due to Carriers Resons (Minutes),Delays Due to Weather (Minutes),Dealys Due to National Aviation Systems (Minutes),Dealys Due to Security Breach (Minutes),Delays Due to Late Aircraft (Minutes)
2023,4,9E,Endeavor Air Inc.,PIT,Pittsburgh International Airport,40.491501,-80.232903,232,53,10,3,17,0,24,6,3,5339,905,558,1437,0,2439
2023,7,9E,Endeavor Air Inc.,PWM,Portland International Jetport,43.646198,-70.309303,131,36,9,2,10,0,15,2,0,2749,716,118,857,0,1058
2023,5,9E,Endeavor Air Inc.,RDU,Raleigh Durham International Airport,35.877602,-78.787498,692,135,28,4,35,0,68,11,0,9794,2155,365,1555,0,5719
2023,4,9E,Endeavor Air Inc.,RIC,Richmond International Airport,37.505199,-77.319702,266,52,11,0,15,0,27,2,1,3313,596,3,620,0,2094
2023,7,9E,Endeavor Air Inc.,ROA,Roanokeâ€“Blacksburg Regional Airport,37.3255,-79.975403,58,2,1,0,1,0,0,0,1,59,44,0,15,0,0
2023,8,9E,Endeavor Air Inc.,ROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,165,41,9,1,11,0,20,1,0,3063,644,129,764,0,1526
2023,6,9E,Endeavor Air Inc.,RST,Stiefel Airport,-31.99472,-61.60278,49,6,3,0,1,0,2,0,0,222,109,0,31,0,82
2023,8,9E,Endeavor Air Inc.,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,11,4,0,0,1,0,3,0,0,228,3,0,37,0,188
2023,1,9E,Endeavor Air Inc.,SAV,Savissivik Heliport,76.018613,-65.117683,137,33,6,0,10,0,17,1,0,2052,480,0,475,0,1097
2023,10,9E,Endeavor Air Inc.,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,30,4,2,0,1,0,1,0,0,254,27,0,83,0,144
2023,4,9E,Endeavor Air Inc.,SGF,Springfield Branson National Airport,37.245701,-93.388603,116,9,4,1,1,0,3,0,0,443,181,75,35,0,152
2023,3,9E,Endeavor Air Inc.,SHV,Shreveport Regional Airport,32.446602,-93.8256,116,9,5,1,1,0,2,0,1,442,238,28,20,0,156
2023,8,9E,Endeavor Air Inc.,STL,St. Louis Lambert International Airport,38.748697,-90.370003,136,43,14,0,12,0,18,4,0,2615,711,0,581,0,1323
2023,10,9E,Endeavor Air Inc.,SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,164,24,6,1,6,0,11,3,0,1774,228,95,562,0,889
2023,6,9E,Endeavor Air Inc.,TLH,Tallahassee Regional Airport,30.3965,-84.350304,75,8,3,0,2,0,3,0,0,527,301,5,68,0,153
2023,9,9E,Endeavor Air Inc.,TPA,Tampa International Airport,27.9755,-82.533203,57,8,3,0,2,0,2,0,0,295,101,0,58,0,136
2023,1,9E,Endeavor Air Inc.,TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,22,4,0,0,2,0,2,0,0,100,0,10,36,0,54
2023,4,9E,Endeavor Air Inc.,TUL,Tulsa International Airport,36.19839859,-95.88809967,51,5,1,0,2,0,2,0,0,151,42,0,45,0,64
2023,12,9E,Endeavor Air Inc.,TVC,Cherry Capital Airport,44.74140167,-85.5821991,22,1,0,0,0,0,1,0,0,91,12,0,0,0,79
2023,11,9E,Endeavor Air Inc.,TYS,McGhee Tyson Airport,35.811001,-83.994003,397,52,21,0,13,1,18,2,2,2384,950,0,410,57,967
2023,7,9E,Endeavor Air Inc.,VPS,Destin-Fort Walton Beach Airport,30.4832,-86.525398,37,4,2,1,1,0,0,0,1,141,80,15,39,0,7
2023,11,9E,Endeavor Air Inc.,XNA,Northwest Arkansas National Airport,36.2758,-94.3042,179,20,8,0,7,0,5,1,2,840,398,0,245,0,197
2023,1,AA,American Airlines Inc.,ABQ,Albuquerque International Sunport,35.039976,-106.608925,268,54,25,2,8,0,18,0,0,2030,819,92,243,0,876
2023,11,AA,American Airlines Inc.,ALB,Albany International Airport,42.74829865,-73.80169678,86,9,5,0,3,0,1,1,0,412,200,0,78,0,134
2023,4,AA,American Airlines Inc.,AMA,Ama Airport,-4.101111111,141.67,28,7,4,0,1,0,2,0,0,307,193,0,11,0,103
2023,5,AA,American Airlines Inc.,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1040,166,64,3,32,0,67,1,2,9613,3959,245,1096,0,4313
2023,1,AA,American Airlines Inc.,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,941,134,51,3,25,0,54,1,1,7926,3541,147,768,3,3467
2023,5,AA,American Airlines Inc.,BDL,Bradley International Airport,41.93851,-72.688066,407,82,21,3,25,0,33,0,4,4429,1572,163,973,21,1700
2023,12,AA,American Airlines Inc.,BHM,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,14,3,1,0,0,0,2,0,0,216,47,0,16,0,153
2023,7,AA,American Airlines Inc.,BNA,Nashville International Airport,36.131687,-86.668823,692,119,55,1,25,0,38,0,1,6806,3339,36,768,0,2663
2023,9,AA,American Airlines Inc.,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,59,8,6,0,0,0,2,0,0,263,205,0,17,0,41
2023,2,AA,American Airlines Inc.,BOS,Lobos Airport,-35.210784,-59.137149,1956,533,91,16,256,0,170,39,1,38284,6200,1654,16788,4,13638
2023,12,AA,American Airlines Inc.,BUF,Buffalo Niagara International Airport,42.940498,-78.732201,84,9,4,0,1,0,4,0,0,305,116,0,40,0,149
2023,11,AA,American Airlines Inc.,BUR,Hollywood Burbank Airport,34.197703,-118.356378,68,21,6,0,11,0,4,0,2,635,176,0,296,0,163
2023,7,AA,American Airlines Inc.,BWI,Banyuwangi International Airport,-8.31015,114.3401,444,84,26,2,25,0,30,0,0,3841,1023,96,636,27,2059
2023,1,AA,American Airlines Inc.,BZN,Bozeman Yellowstone International Airport,45.7775,-111.153,31,1,0,0,0,0,1,0,0,45,13,0,0,0,32
2023,10,AA,American Airlines Inc.,CAE,Columbia Metropolitan Airport,33.938801,-81.119499,31,8,7,0,0,0,1,0,0,479,428,0,0,0,51
2023,5,AA,American Airlines Inc.,CHS,Charleston International Airport,32.898602,-80.040497,149,24,11,0,6,0,7,0,0,1033,386,19,154,0,474
2023,6,AA,American Airlines Inc.,CLE,Lomas del Espinillo Airport,-32.08806,-64.16972,203,36,13,0,4,0,18,0,0,1709,681,37,130,0,861
2023,11,AA,American Airlines Inc.,CLT,Charlotte Douglas International Airport,35.2140007,-80.94309998,8423,1187,352,32,356,3,445,16,4,82684,32486,3316,11113,89,35680
2023,8,AA,American Airlines Inc.,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,252,51,18,1,9,0,23,0,0,2671,736,23,285,0,1627
2023,7,AA,American Airlines Inc.,COS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,130,21,9,0,4,0,8,0,0,1096,373,15,99,0,609
2023,11,AA,American Airlines Inc.,CVG,Cape Vogel Airport,-9.67,150.0197222,71,11,4,0,2,0,5,0,1,352,163,0,59,0,130
2023,5,AA,American Airlines Inc.,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2210,404,116,9,133,1,145,19,6,24715,8221,488,4812,61,11133
2023,6,AA,American Airlines Inc.,DEN,Denver International Airport,39.86169815,-104.6729965,862,183,69,1,55,1,57,1,0,10876,4552,67,2289,63,3905
2023,4,AA,American Airlines Inc.,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,12549,2090,551,47,707,4,781,18,21,129297,44343,3697,24897,135,56225
2023,1,AA,American Airlines Inc.,DSM,Des Moines International Airport,41.534,-93.663101,146,24,9,0,6,0,10,0,0,1127,502,0,142,0,483
2023,11,AA,American Airlines Inc.,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,412,54,20,1,14,0,19,0,0,3314,1250,48,349,0,1667
2023,7,AA,American Airlines Inc.,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,135,29,10,0,13,0,6,2,4,2474,784,15,1079,0,596
2023,2,AA,American Airlines Inc.,ELP,El Pampero Airport,-36.59280014,-64.18669891,157,40,17,2,7,0,14,0,0,1905,878,79,280,0,668
2023,3,AA,American Airlines Inc.,EWR,Newark Liberty International Airport,40.692501,-74.168701,685,252,52,4,151,0,45,1,1,18678,2824,173,11129,1,4551
2023,6,AA,American Airlines Inc.,EYW,Key West International Airport,24.556101,-81.759598,13,3,0,0,1,0,1,0,0,116,13,0,44,0,59
2023,12,AA,American Airlines Inc.,FAR,Hector International Airport,46.92070007,-96.81580353,14,2,0,0,1,0,1,1,0,1038,434,0,14,0,590
2023,5,AA,American Airlines Inc.,FAT,Fresno Yosemite International Airport,36.776199,-119.718002,120,12,8,0,2,0,2,0,0,771,628,0,76,0,67
2023,6,AA,American Airlines Inc.,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,636,137,46,2,55,0,33,0,3,6168,1787,91,2151,7,2132
2023,11,AA,American Airlines Inc.,GEG,Spokane International Airport,47.6199,-117.533997,79,15,6,0,3,0,5,0,0,669,244,0,92,0,333
2023,3,AA,American Airlines Inc.,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,59,19,8,1,5,0,5,0,0,2119,654,757,204,0,504
2023,8,AA,American Airlines Inc.,GSO,Piedmont Triad International Airport,36.097801,-79.937302,54,12,5,0,1,0,5,0,0,776,235,10,38,0,493
2023,10,AA,American Airlines Inc.,GSP,Gusap Airport,-6.053196,145.959047,44,7,3,0,1,0,4,0,0,383,169,0,23,0,191
2023,2,AA,American Airlines Inc.,GUC,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,28,3,0,0,1,0,1,0,0,124,5,8,27,0,84
2023,9,AA,American Airlines Inc.,HDN,Yampa Valley Airport,40.481201,-107.218002,28,9,1,0,5,0,3,0,0,503,69,0,171,0,263
2023,8,AA,American Airlines Inc.,HNL,"Helipuerto ""El Encinal""",18.034834,-96.156461,279,75,40,0,26,0,9,0,1,5863,3982,0,871,0,1010
2023,4,AA,American Airlines Inc.,IAD,Washington Dulles International Airport,38.9445,-77.455803,183,39,16,2,8,0,13,0,0,2099,605,96,197,4,1197
2023,6,AA,American Airlines Inc.,IAH,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,667,115,50,1,25,1,38,1,0,5308,2246,58,759,20,2225
2023,11,AA,American Airlines Inc.,ICT,Wichita Eisenhower National Airport,37.649899,-97.433098,59,6,4,0,1,0,1,0,0,206,139,0,22,0,45
2023,5,AA,American Airlines Inc.,ILM,Wilmington International Airport,34.27059937,-77.90260315,100,17,7,0,3,0,7,0,0,740,283,0,98,0,359
2023,5,AA,American Airlines Inc.,IND,Indianapolis International Airport,39.7173,-86.294403,345,55,16,0,14,0,25,0,0,2688,708,0,382,4,1594
2023,12,AA,American Airlines Inc.,JAC,Jackson Hole Airport,43.6072998,-110.737999,47,8,5,0,1,0,2,0,2,338,180,0,25,0,133
2023,1,AA,American Airlines Inc.,JAX,Jacksonville International Airport,30.492469,-81.687813,356,65,30,1,12,0,22,0,0,4057,2010,24,404,0,1619
2023,11,AA,American Airlines Inc.,JFK,John F Kennedy International Airport,40.639447,-73.779317,1262,235,73,1,94,1,65,4,1,14807,5833,34,4354,16,4570
2023,11,AA,American Airlines Inc.,KOA,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,79,15,6,0,6,0,2,0,0,581,232,0,151,0,198
2023,3,AA,American Airlines Inc.,LAS,Harry Reid International Airport,36.083361,-115.151817,1211,247,82,4,80,3,78,0,0,14108,4824,177,4155,148,4804
2023,3,AA,American Airlines Inc.,LAX,Los Angeles International Airport,33.942501,-118.407997,3872,891,243,16,396,2,233,6,8,54396,19349,1418,13328,167,20134
2023,1,AA,American Airlines Inc.,LBB,Lubbock Preston Smith International Airport,33.663601,-101.822998,60,14,5,1,0,0,7,0,0,1508,327,579,15,0,587
2023,12,AA,American Airlines Inc.,LGA,LaGuardia Airport,40.777199,-73.872597,1953,507,83,9,251,0,164,23,11,33027,4608,579,14798,0,13042
2023,2,AA,American Airlines Inc.,LIH,Lismore Helibase,-28.801211,153.288242,107,33,12,0,10,0,11,0,0,1961,775,0,343,0,843
2023,10,AA,American Airlines Inc.,LIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,16,1,0,0,0,0,1,0,0,57,2,0,1,0,54
2023,2,AA,American Airlines Inc.,MAF,Midland International Air and Space Port,31.942499,-102.202003,71,15,6,1,0,0,8,0,0,1028,423,38,4,0,563
2023,12,AA,American Airlines Inc.,MCI,Kansas City International Airport,39.2976,-94.713898,348,68,38,0,7,0,23,0,0,3766,1772,22,259,0,1713
2023,6,AA,American Airlines Inc.,MCO,Los Menucos Airport,-40.817699,-68.074699,1593,282,105,3,88,1,85,0,2,14103,5858,175,2897,13,5160
2023,7,AA,American Airlines Inc.,MDT,Harrisburg International Airport,40.193501,-76.763397,53,8,3,0,1,0,4,0,0,403,137,0,28,0,238
2023,2,AA,American Airlines Inc.,MEM,Memphis International Airport,35.0424,-89.9767,383,69,32,1,11,0,25,0,0,3291,1418,34,360,0,1479
2023,3,AA,American Airlines Inc.,MFE,McAllen Miller International Airport,26.176141,-98.237965,91,19,7,0,3,0,8,0,0,1378,758,12,109,0,499
2023,1,AA,American Airlines Inc.,MIA,Miami International Airport,25.79319954,-80.29060364,4479,780,274,19,228,6,252,2,11,50574,21065,947,7669,226,20667
2023,4,AA,American Airlines Inc.,MKE,General Mitchell International Airport,42.947201,-87.896599,124,21,7,1,3,0,10,0,0,1499,615,22,127,0,735
2023,10,AA,American Airlines Inc.,MSN,Dane County Regional Truax Field,43.1399,-89.337502,17,4,1,0,1,0,2,0,0,108,19,0,24,0,65
2023,7,AA,American Airlines Inc.,MSP,Marcos Paz Airfield,-34.7975,-58.8969,530,84,38,1,20,0,26,0,0,4901,2622,41,819,0,1419
2023,6,AA,American Airlines Inc.,MSY,Mirsey Airstrip,-4.0621,142.6609,562,102,34,3,21,1,43,1,3,7667,2241,554,675,21,4176
2023,5,AA,American Airlines Inc.,MTJ,Montrose Regional Airport,38.5098,-107.893997,30,4,1,0,1,0,2,0,0,220,23,0,38,0,159
2023,11,AA,American Airlines Inc.,MYR,Myrtle Beach International Airport,33.679699,-78.928299,47,5,3,0,0,0,2,0,0,145,112,0,3,0,30
2023,6,AA,American Airlines Inc.,OAK,San Francisco Bay Oakland International Airport,37.720085,-122.221184,86,12,4,0,2,0,6,0,0,391,135,0,56,0,200
2023,9,AA,American Airlines Inc.,OGG,Kahului International Airport,20.896263,-156.431837,198,43,19,0,14,0,10,0,0,2376,1313,0,449,0,614
2023,6,AA,American Airlines Inc.,OKC,Will Rogers World Airport,35.393388,-97.598248,131,22,11,0,2,0,9,0,0,1016,519,14,39,0,444
2023,9,AA,American Airlines Inc.,OMA,Eppley Airfield,41.3032,-95.894096,166,24,6,1,5,0,12,0,0,1812,758,15,156,0,883
2023,3,AA,American Airlines Inc.,ONT,Ontario International Airport,34.056,-117.600998,312,63,29,2,10,0,23,1,0,3053,1379,60,258,0,1356
2023,1,AA,American Airlines Inc.,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5349,878,230,12,320,1,316,9,2,56518,21450,728,10911,26,23403
2023,2,AA,American Airlines Inc.,ORF,Norfolk International Airport,36.895341,-76.201,147,20,9,0,4,0,7,0,1,872,359,0,120,0,393
2023,7,AA,American Airlines Inc.,PBI,Palm Beach International Airport,26.683201,-80.095596,500,99,35,3,31,0,30,1,0,4305,1404,89,818,0,1994
2023,6,AA,American Airlines Inc.,PDX,Portland International Airport,45.588699,-122.598,276,54,21,1,11,2,19,0,0,3013,1718,19,363,38,875
2023,1,AA,American Airlines Inc.,PHL,Philadelphia International Airport,39.871899,-75.241096,3649,781,186,20,311,1,262,7,2,56668,18359,1677,15153,20,21459
2023,3,AA,American Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,5226,907,274,18,298,4,313,11,4,61822,27203,1430,9371,128,23690
2023,3,AA,American Airlines Inc.,PIT,Pittsburgh International Airport,40.491501,-80.232903,539,91,37,2,20,0,32,2,0,4602,1458,503,563,0,2078
2023,9,AA,American Airlines Inc.,PNS,Pensacola International Airport,30.4734,-87.1866,54,9,6,0,0,0,3,0,0,343,216,0,0,0,127
2023,9,AA,American Airlines Inc.,PSP,Termal Airport,-26.753611,-60.492222,133,21,7,1,9,0,5,0,0,859,327,25,263,0,244
2023,4,AA,American Airlines Inc.,PVD,Theodore Francis Green State Airport,41.725038,-71.425668,159,22,9,0,5,0,8,0,0,900,300,0,119,0,481
2023,7,AA,American Airlines Inc.,PWM,Portland International Jetport,43.646198,-70.309303,73,9,2,1,4,0,2,0,0,849,41,441,138,0,229
2023,1,AA,American Airlines Inc.,RDU,Raleigh Durham International Airport,35.877602,-78.787498,984,151,54,3,33,0,61,0,2,9328,4009,148,1068,0,4103
2023,12,AA,American Airlines Inc.,RIC,Richmond International Airport,37.505199,-77.319702,213,38,15,0,8,0,16,0,1,2743,892,0,188,1,1662
2023,12,AA,American Airlines Inc.,RNO,Reno Tahoe International Airport,39.4991,-119.767998,198,32,12,0,11,0,9,0,0,1102,340,0,318,0,444
2023,3,AA,American Airlines Inc.,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,514,90,36,4,28,0,22,0,0,4665,1606,128,797,0,2134
2023,2,AA,American Airlines Inc.,SAN,San Diego International Airport,32.73360062,-117.1900024,769,138,50,5,52,1,30,0,5,6040,2504,197,1607,44,1688
2023,11,AA,American Airlines Inc.,SAT,San Antonio International Airport,29.533701,-98.469803,705,109,55,3,15,0,36,0,1,5779,3179,115,421,1,2063
2023,6,AA,American Airlines Inc.,SAV,Savissivik Heliport,76.018613,-65.117683,95,13,6,0,0,0,6,0,0,558,191,22,6,0,339
2023,8,AA,American Airlines Inc.,SBA,Santa Barbara Municipal Airport,34.426201,-119.839996,43,3,0,0,0,0,3,0,0,206,11,0,15,0,180
2023,2,AA,American Airlines Inc.,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,28,12,4,0,1,0,7,0,0,1360,645,0,52,0,663
2023,12,AA,American Airlines Inc.,SEA,Seattleâ€“Tacoma International Airport,47.447943,-122.310276,574,108,44,2,28,1,34,0,1,5313,2390,38,792,48,2045
2023,3,AA,American Airlines Inc.,SFO,San Francisco International Airport,37.619806,-122.374821,1149,409,73,4,264,0,68,7,10,28922,3890,423,19714,0,4895
2023,10,AA,American Airlines Inc.,SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,278,58,24,0,17,0,18,0,0,2350,927,47,475,0,901
2023,5,AA,American Airlines Inc.,SJU,San Juan Nepomuceno Airstrip,26.34573,-107.44005,335,65,33,1,12,0,19,0,0,4419,2025,32,371,0,1991
2023,11,AA,American Airlines Inc.,SLC,Salt Lake City International Airport,40.78886,-111.979866,383,72,33,2,19,0,19,0,1,3146,1685,42,512,0,907
2023,11,AA,American Airlines Inc.,SMF,Finca La Frontera Airport,-22.12351,-63.29055,351,52,21,2,12,0,18,0,1,2164,921,152,381,0,710
2023,8,AA,American Airlines Inc.,SNA,John Wayne Airport,33.672,-117.8677,524,81,33,4,25,1,18,0,6,3382,1257,188,712,17,1208
2023,7,AA,American Airlines Inc.,SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,82,11,6,1,2,0,3,0,0,454,270,25,67,0,92
2023,12,AA,American Airlines Inc.,STL,St. Louis Lambert International Airport,38.748697,-90.370003,612,104,41,3,17,0,43,1,0,6341,2495,170,668,0,3008
2023,8,AA,American Airlines Inc.,STT,Santo Tomas Airport,14.6448,-92.205,123,20,10,0,3,0,7,0,1,1161,702,0,103,0,356
2023,7,AA,American Airlines Inc.,STX,Santa Elena Airstrip,29.6391,-101.8959,62,7,4,0,1,0,2,0,0,397,260,0,18,0,119
2023,2,AA,American Airlines Inc.,SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,99,18,9,0,2,0,6,0,1,962,503,18,69,0,372
2023,6,AA,American Airlines Inc.,TPA,Tampa International Airport,27.9755,-82.533203,1131,181,70,6,41,0,65,0,5,8865,3239,188,1360,8,4070
2023,5,AA,American Airlines Inc.,TUL,Tulsa International Airport,36.19839859,-95.88809967,225,51,28,1,3,0,19,0,0,2373,1160,45,101,0,1067
2023,7,AA,American Airlines Inc.,TUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,320,79,46,2,13,0,19,0,0,3189,1691,133,411,0,954
2023,3,AA,American Airlines Inc.,VPS,Destin-Fort Walton Beach Airport,30.4832,-86.525398,52,7,3,0,1,0,3,1,0,451,110,0,29,0,312
2023,11,AA,American Airlines Inc.,XNA,Northwest Arkansas National Airport,36.2758,-94.3042,26,6,1,0,1,0,4,0,0,409,67,0,14,0,328
2023,12,AS,Alaska Airlines Inc.,ABQ,Albuquerque International Sunport,35.039976,-106.608925,31,14,6,0,2,0,6,0,0,452,184,0,68,0,200
2023,8,AS,Alaska Airlines Inc.,ADK,Andakombe Airport,-7.137222222,145.7447222,8,1,0,0,0,0,1,1,0,108,0,0,0,0,108
2023,4,AS,Alaska Airlines Inc.,ADQ,Kodiak Airport,57.75,-152.4940033,54,7,4,0,2,0,1,8,0,329,180,1,51,0,97
2023,2,AS,Alaska Airlines Inc.,ANC,Ted Stevens Anchorage International Airport,61.179004,-149.992561,1223,233,69,7,50,9,98,23,1,12941,3408,261,1644,345,7283
2023,11,AS,Alaska Airlines Inc.,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,62,6,3,0,0,0,3,0,0,359,238,0,0,0,121
2023,1,AS,Alaska Airlines Inc.,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,237,59,16,0,19,0,23,1,0,3582,1146,0,620,0,1816
2023,7,AS,Alaska Airlines Inc.,BET,Bethel Airport,60.77980042,-161.8379974,68,10,6,1,1,0,2,2,0,475,278,89,25,0,83
2023,6,AS,Alaska Airlines Inc.,BNA,Nashville International Airport,36.131687,-86.668823,61,29,16,0,8,0,5,0,0,1344,768,0,242,0,334
2023,5,AS,Alaska Airlines Inc.,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,55,16,7,0,3,0,7,0,0,998,428,0,86,0,484
2023,1,AS,Alaska Airlines Inc.,BOS,Lobos Airport,-35.210784,-59.137149,215,69,12,2,47,0,8,1,0,3925,598,90,2963,0,274
2023,6,AS,Alaska Airlines Inc.,BRW,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,62,8,1,0,3,0,4,0,2,470,17,0,120,0,333
2023,2,AS,Alaska Airlines Inc.,BUR,Hollywood Burbank Airport,34.197703,-118.356378,153,45,18,0,15,0,12,2,0,2556,973,0,573,0,1010
2023,6,AS,Alaska Airlines Inc.,BWI,Banyuwangi International Airport,-8.31015,114.3401,60,18,6,0,7,0,5,0,0,704,316,0,162,0,226
2023,11,AS,Alaska Airlines Inc.,CDV,Campo David Airport,17.637752,-93.408717,60,12,4,2,2,0,3,2,0,909,497,177,81,0,154
2023,2,AS,Alaska Airlines Inc.,CHS,Charleston International Airport,32.898602,-80.040497,27,4,1,0,2,0,1,0,0,121,48,0,50,0,23
2023,7,AS,Alaska Airlines Inc.,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,31,16,7,0,7,0,1,0,0,1029,738,0,243,0,48
2023,10,AS,Alaska Airlines Inc.,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,155,46,22,0,22,0,2,1,0,2216,1360,0,589,0,267
2023,4,AS,Alaska Airlines Inc.,DEN,Denver International Airport,39.86169815,-104.6729965,164,52,20,0,19,0,13,2,0,2619,1105,2,803,0,709
2023,6,AS,Alaska Airlines Inc.,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,122,22,8,0,7,0,7,2,0,1161,317,0,283,0,561
2023,1,AS,Alaska Airlines Inc.,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,31,6,4,0,2,0,0,0,0,538,363,0,175,0,0
2023,10,AS,Alaska Airlines Inc.,EWR,Newark Liberty International Airport,40.692501,-74.168701,338,111,19,3,78,0,12,1,1,8114,1345,396,5786,0,587
2023,11,AS,Alaska Airlines Inc.,FAI,Fairbanks International Airport,64.815102,-147.856003,315,60,24,0,12,0,24,3,0,3136,1383,0,375,9,1369
2023,6,AS,Alaska Airlines Inc.,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,152,44,14,0,21,0,10,0,3,2334,787,0,869,0,678
2023,4,AS,Alaska Airlines Inc.,GEG,Spokane International Airport,47.6199,-117.533997,153,52,16,0,6,1,30,0,0,3631,1226,0,247,31,2127
2023,2,AS,Alaska Airlines Inc.,HNL,"Helipuerto ""El Encinal""",18.034834,-96.156461,294,71,23,2,39,0,8,1,4,3748,1859,50,1379,11,449
2023,9,AS,Alaska Airlines Inc.,IAD,Washington Dulles International Airport,38.9445,-77.455803,146,39,16,0,14,0,9,1,0,2388,1379,0,499,0,510
2023,9,AS,Alaska Airlines Inc.,IAH,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,62,12,4,0,4,0,4,0,0,373,125,0,143,0,105
2023,9,AS,Alaska Airlines Inc.,IND,Indianapolis International Airport,39.7173,-86.294403,31,13,5,0,5,0,2,0,0,567,250,0,163,0,154
2023,3,AS,Alaska Airlines Inc.,JFK,John F Kennedy International Airport,40.639447,-73.779317,427,114,32,1,51,1,29,2,1,6721,2156,114,2333,14,2104
2023,3,AS,Alaska Airlines Inc.,JNU,Juneau International Airport,58.355,-134.576004,354,62,22,1,15,0,24,6,8,3488,1423,17,448,0,1600
2023,1,AS,Alaska Airlines Inc.,KOA,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,220,41,10,1,27,0,4,2,1,2170,1056,33,843,0,238
2023,9,AS,Alaska Airlines Inc.,KTN,Ketchikan International Airport,55.35559845,-131.7140045,179,26,10,0,6,0,10,3,4,1441,554,0,190,0,697
2023,2,AS,Alaska Airlines Inc.,LAS,Harry Reid International Airport,36.083361,-115.151817,657,188,49,1,70,1,68,7,0,11296,3236,61,3680,107,4212
2023,6,AS,Alaska Airlines Inc.,LAX,Los Angeles International Airport,33.942501,-118.407997,1588,420,97,6,178,2,137,22,4,24575,7024,350,7439,32,9730
2023,8,AS,Alaska Airlines Inc.,LIH,Lismore Helibase,-28.801211,153.288242,163,33,9,1,21,0,2,1,1,1813,910,18,850,0,35
2023,8,AS,Alaska Airlines Inc.,MCI,Kansas City International Airport,39.2976,-94.713898,62,18,4,0,4,0,10,1,0,746,253,0,124,0,369
2023,9,AS,Alaska Airlines Inc.,MCO,Los Menucos Airport,-40.817699,-68.074699,146,29,6,0,19,0,4,0,0,1668,449,0,1023,0,196
2023,7,AS,Alaska Airlines Inc.,MKE,General Mitchell International Airport,42.947201,-87.896599,31,5,0,0,3,0,2,0,0,225,2,0,64,0,159
2023,10,AS,Alaska Airlines Inc.,MSP,Marcos Paz Airfield,-34.7975,-58.8969,91,21,8,0,6,0,7,0,0,1060,344,0,335,0,381
2023,6,AS,Alaska Airlines Inc.,MSY,Mirsey Airstrip,-4.0621,142.6609,93,30,5,0,16,0,8,0,0,1828,680,0,463,0,685
2023,6,AS,Alaska Airlines Inc.,OAK,San Francisco Bay Oakland International Airport,37.720085,-122.221184,204,43,8,0,15,0,19,1,0,2155,356,0,673,0,1126
2023,8,AS,Alaska Airlines Inc.,OGG,Kahului International Airport,20.896263,-156.431837,371,84,22,0,49,0,13,1,3,4831,1983,0,1870,18,960
